tile_id,accuracy,precision,recall,f1,jaccard
T10SFH_2018_6_1,0.7872882015269448,0.916638397326102,0.8371003056151074,0.8750656882388994,0.7778815874759585
T11SKV_2018_4_8,0.7749886580688018,0.9694616511548899,0.7899132908449356,0.8705258042850993,0.770735451582495
T11SKA_2018_5_5,0.5732912714579529,0.9444190272690793,0.5673410728570573,0.7088528187941352,0.5490100811993432
T10SFG_2018_1_7,0.3405694332736261,0.9201026234319932,0.2579296262096199,0.4029121033121188,0.2522792290566459
T10SFG_2018_1_3,0.6708142426769956,0.9151358057323619,0.6617067253598192,0.768055789123411,0.6234501386851774
T11SKA_2018_7_7,0.7642670115991742,0.9480322661254222,0.7856669293790404,0.8592466344916136,0.753227349987859
T11SKA_2018_2_3,0.5924609220698606,0.9526186953197152,0.5871575777422089,0.7265176057604738,0.5704967803613191
T10SFH_2018_3_1,0.7881524210823302,0.9222871407263145,0.8297583123583319,0.8735794154786524,0.7755357345940764
T11SLV_2018_6_0,0.6662990712810699,0.9456750871785616,0.6797092771845791,0.7909318485532006,0.6541664732519444
T10SFJ_2018_8_1,0.8702304519090599,0.9528540819087503,0.9000318894070758,0.9256900564264658,0.8616601400404934
T11SKV_2018_5_4,0.7881432250860035,0.9754560877088491,0.801832133335499,0.8801634158393145,0.7859748719488341
